rank,word,count,freq_per_million
3544,throne,63,31.492709
3545,anything,63,31.492709
3546,manufactured,63,31.492709
3547,remainder,63,31.492709
3548,grave,63,31.492709
3549,http,63,31.492709
3550,argument,63,31.492709
3551,banks,63,31.492709
3552,noting,63,31.492709
3553,marshal,63,31.492709
3554,considerable,63,31.492709
3555,shoot,63,31.492709
3556,trading,63,31.492709
3557,diamond,63,31.492709
3558,treated,63,31.492709
3559,chen,63,31.492709
3560,speakers,63,31.492709
3561,tomb,63,31.492709
3562,manner,63,31.492709
3563,barrel,63,31.492709
3564,safe,63,31.492709
3565,sword,63,31.492709
3566,fantasy,63,31.492709
3567,maintenance,63,31.492709
3568,qualification,63,31.492709
3569,jury,63,31.492709
3570,barry,63,31.492709
3571,gray,63,31.492709
3572,lawrence,63,31.492709
3573,delta,63,31.492709
3574,acoustic,63,31.492709
3575,ranking,63,31.492709
3576,cbs,63,31.492709
3577,needles,63,31.492709
3578,tribute,62,30.992825
3579,depending,62,30.992825
3580,exclusively,62,30.992825
3581,governments,62,30.992825
3582,bound,62,30.992825
3583,lit,62,30.992825
3584,ac,62,30.992825
3585,inter,62,30.992825
3586,asks,62,30.992825
3587,funded,62,30.992825
3588,descent,62,30.992825
3589,occasions,62,30.992825
3590,committees,62,30.992825
3591,commanded,62,30.992825
3592,lasted,62,30.992825
3593,bernard,62,30.992825
3594,conduct,62,30.992825
3595,accept,62,30.992825
3596,facing,62,30.992825
3597,shift,62,30.992825
3598,affair,62,30.992825
3599,celebrated,62,30.992825
3600,permanently,62,30.992825
3601,supports,62,30.992825
3602,speak,62,30.992825
3603,themes,62,30.992825
3604,mechanism,62,30.992825
3605,exposed,62,30.992825
3606,marketing,62,30.992825
3607,lists,62,30.992825
3608,file,62,30.992825
3609,strongly,62,30.992825
3610,defensive,62,30.992825
3611,manufacturer,62,30.992825
3612,sole,62,30.992825
3613,doors,62,30.992825
3614,genre,62,30.992825
3615,kelly,62,30.992825
3616,desert,62,30.992825
3617,op,62,30.992825
3618,symptoms,62,30.992825
3619,locomotive,62,30.992825
3620,succession,62,30.992825
3621,constituency,62,30.992825
3622,wars,62,30.992825
3623,bases,62,30.992825
3624,lancaster,62,30.992825
3625,styles,62,30.992825
3626,reformed,62,30.992825
3627,ha,62,30.992825
3628,lisa,62,30.992825
3629,charlotte,62,30.992825
3630,czech,62,30.992825
3631,ph,62,30.992825
3632,parishes,62,30.992825
3633,essex,62,30.992825
3634,enterprise,62,30.992825
3635,fa,62,30.992825
3636,genocide,62,30.992825
3637,jin,62,30.992825
3638,ioc,62,30.992825
3639,geographic,61,30.492941
3640,manchester,61,30.492941
3641,relative,61,30.492941
3642,hunter,61,30.492941
3643,mitchell,61,30.492941
3644,turning,61,30.492941
3645,organic,61,30.492941
3646,guardian,61,30.492941
3647,thompson,61,30.492941
3648,advisor,61,30.492941
3649,belief,61,30.492941
3650,reviewed,61,30.492941
3651,investigations,61,30.492941
3652,establishing,61,30.492941
3653,contribution,61,30.492941
3654,ryan,61,30.492941
3655,italians,61,30.492941
3656,tale,61,30.492941
3657,editions,61,30.492941
3658,colleges,61,30.492941
3659,pure,61,30.492941
3660,programmes,61,30.492941
3661,dated,61,30.492941
3662,detail,61,30.492941
3663,shore,61,30.492941
3664,components,61,30.492941
3665,glasgow,61,30.492941
3666,nick,61,30.492941
3667,indo,61,30.492941
3668,l',61,30.492941
3669,horror,61,30.492941
3670,substantial,61,30.492941
3671,lifetime,61,30.492941
3672,influential,61,30.492941
3673,contested,61,30.492941
3674,participants,61,30.492941
3675,orleans,61,30.492941
3676,adjusted,61,30.492941
3677,pronunciation,61,30.492941
3678,tactical,61,30.492941
3679,bone,61,30.492941
3680,arctic,61,30.492941
3681,apnea,61,30.492941
3682,scotia,61,30.492941
3683,neredmet,61,30.492941
3684,partial,60,29.993057
3685,auckland,60,29.993057
3686,parker,60,29.993057
3687,runner,60,29.993057
3688,breaking,60,29.993057
3689,identify,60,29.993057
3690,newspapers,60,29.993057
3691,approaches,60,29.993057
3692,executed,60,29.993057
3693,brick,60,29.993057
3694,bulgaria,60,29.993057
3695,firing,60,29.993057
3696,strategies,60,29.993057
3697,attributed,60,29.993057
3698,doubles,60,29.993057
3699,trinity,60,29.993057
3700,hugh,60,29.993057
3701,baker,60,29.993057
3702,printed,60,29.993057
3703,lucky,60,29.993057
3704,horn,60,29.993057
3705,studying,60,29.993057
3706,keeping,60,29.993057
3707,decides,60,29.993057
3708,tell,60,29.993057
3709,seeing,60,29.993057
3710,kitchen,60,29.993057
3711,accounts,60,29.993057
3712,ricky,60,29.993057
3713,walking,60,29.993057
3714,ladies,60,29.993057
3715,convention,60,29.993057
3716,produces,60,29.993057
3717,atmosphere,60,29.993057
3718,surgery,60,29.993057
3719,gates,60,29.993057
3720,dog,60,29.993057
3721,electricity,60,29.993057
3722,reportedly,60,29.993057
3723,plain,60,29.993057
3724,defended,60,29.993057
3725,believes,60,29.993057
3726,psychology,60,29.993057
3727,confederate,60,29.993057
3728,wet,60,29.993057
3729,manuel,60,29.993057
3730,casino,60,29.993057
3731,commune,60,29.993057
3732,premiere,60,29.993057
3733,google,60,29.993057
3734,uniform,60,29.993057
3735,lp,60,29.993057
3736,chronicle,60,29.993057
3737,voltage,60,29.993057
3738,wnba,60,29.993057
3739,defamation,60,29.993057
3740,waiting,59,29.493172
3741,adventure,59,29.493172
3742,wealth,59,29.493172
3743,merchant,59,29.493172
3744,innovation,59,29.493172
3745,banned,59,29.493172
3746,explained,59,29.493172
3747,instruments,59,29.493172
3748,khan,59,29.493172
3749,gift,59,29.493172
3750,suit,59,29.493172
3751,sr,59,29.493172
3752,normally,59,29.493172
3753,rain,59,29.493172
3754,drafted,59,29.493172
3755,alignment,59,29.493172
3756,happy,59,29.493172
3757,luis,59,29.493172
3758,graphic,59,29.493172
3759,phd,59,29.493172
3760,handed,59,29.493172
3761,legend,59,29.493172
3762,maine,59,29.493172
3763,corresponding,59,29.493172
3764,romantic,59,29.493172
3765,conclusion,59,29.493172
3766,that's,59,29.493172
3767,papers,59,29.493172
3768,harris,59,29.493172
3769,relief,59,29.493172
3770,wheel,59,29.493172
3771,leg,59,29.493172
3772,sequel,59,29.493172
3773,describes,59,29.493172
3774,defending,59,29.493172
3775,intermediate,59,29.493172
3776,immediate,59,29.493172
3777,threat,59,29.493172
3778,preservation,59,29.493172
3779,tail,59,29.493172
3780,kent,59,29.493172
3781,masters,59,29.493172
3782,kilometers,59,29.493172
3783,favor,59,29.493172
3784,progressive,59,29.493172
3785,saturday,59,29.493172
3786,tasks,59,29.493172
3787,wrestlers,59,29.493172
3788,toured,59,29.493172
3789,objective,59,29.493172
3790,casinos,59,29.493172
3791,facebook,59,29.493172
3792,cable,59,29.493172
3793,gpu,59,29.493172
3794,logrolling,59,29.493172
3795,moreh,59,29.493172
3796,silent,58,28.993288
3797,engineers,58,28.993288
3798,categories,58,28.993288
3799,denmark,58,28.993288
3800,touchdowns,58,28.993288
3801,diameter,58,28.993288
3802,birmingham,58,28.993288
3803,shanghai,58,28.993288
3804,belonging,58,28.993288
3805,destruction,58,28.993288
3806,detective,58,28.993288
3807,illness,58,28.993288
3808,pursue,58,28.993288
3809,georgian,58,28.993288
3810,poem,58,28.993288
3811,heroes,58,28.993288
3812,controversial,58,28.993288
3813,civilian,58,28.993288
3814,relevant,58,28.993288
3815,bond,58,28.993288
3816,tourism,58,28.993288
3817,excellent,58,28.993288
3818,campbell,58,28.993288
3819,lions,58,28.993288
3820,hammond,58,28.993288
3821,proceedings,58,28.993288
3822,karl,58,28.993288
3823,nomination,58,28.993288
3824,widow,58,28.993288
3825,posted,58,28.993288
3826,representation,58,28.993288
3827,powered,58,28.993288
3828,drum,58,28.993288
3829,arrangement,58,28.993288
3830,thousands,58,28.993288
3831,thick,58,28.993288
3832,paulo,58,28.993288
3833,stable,58,28.993288
3834,battles,58,28.993288
3835,passage,58,28.993288
3836,kentucky,58,28.993288
3837,feed,58,28.993288
3838,colonies,58,28.993288
3839,percentage,58,28.993288
3840,arcade,58,28.993288
3841,volcanic,58,28.993288
3842,rebellion,58,28.993288
3843,solutions,58,28.993288
3844,dress,58,28.993288
3845,sheffield,58,28.993288
3846,dragon,58,28.993288
3847,maneuver,58,28.993288
3848,specimen,58,28.993288
3849,hopkins,58,28.993288
3850,pan,58,28.993288
3851,stripes,58,28.993288
3852,rosario,58,28.993288
3853,sailfish,58,28.993288
3854,boardgamegeek,58,28.993288
3855,coccus,58,28.993288
3856,kubrick,57,28.493404
3857,mental,57,28.493404
3858,movements,57,28.493404
3859,mention,57,28.493404
3860,philosophical,57,28.493404
3861,edgar,57,28.493404
3862,huge,57,28.493404
3863,destination,57,28.493404
3864,sections,57,28.493404
3865,beauty,57,28.493404
3866,switch,57,28.493404
3867,learns,57,28.493404
3868,licensed,57,28.493404
3869,indiana,57,28.493404
3870,concerned,57,28.493404
3871,revival,57,28.493404
3872,select,57,28.493404
3873,affiliated,57,28.493404
3874,helps,57,28.493404
3875,recovered,57,28.493404
3876,christianity,57,28.493404
3877,arrangements,57,28.493404
3878,oriented,57,28.493404
3879,element,57,28.493404
3880,mph,57,28.493404
3881,parade,57,28.493404
3882,sandwich,57,28.493404
3883,wilderness,57,28.493404
3884,plane,57,28.493404
3885,ranges,57,28.493404
3886,consumer,57,28.493404
3887,replacement,57,28.493404
3888,sessions,57,28.493404
3889,extent,57,28.493404
3890,touch,57,28.493404
3891,circumstances,57,28.493404
3892,dot,57,28.493404
3893,southeastern,57,28.493404
3894,apollo,57,28.493404
3895,filed,57,28.493404
3896,characterized,57,28.493404
3897,biggest,57,28.493404
3898,courtney,57,28.493404
3899,geology,57,28.493404
3900,tournaments,57,28.493404
3901,booloominbah,57,28.493404
3902,requested,57,28.493404
3903,preparation,57,28.493404
3904,traditions,57,28.493404
3905,rhythm,57,28.493404
3906,islam,57,28.493404
3907,liberty,57,28.493404
3908,guards,57,28.493404
3909,directorate,57,28.493404
3910,conductor,57,28.493404
3911,ntc,57,28.493404
3912,balkin,57,28.493404
3913,craig,56,27.99352
3914,abc,56,27.99352
3915,mine,56,27.99352
3916,reveals,56,27.99352
3917,forty,56,27.99352
3918,nigeria,56,27.99352
3919,excellence,56,27.99352
3920,fellowship,56,27.99352
3921,chapters,56,27.99352
3922,warning,56,27.99352
3923,tickets,56,27.99352
3924,suggests,56,27.99352
3925,opportunities,56,27.99352
3926,expand,56,27.99352
3927,meetings,56,27.99352
3928,resumed,56,27.99352
3929,compiled,56,27.99352
3930,swimming,56,27.99352
3931,bc,56,27.99352
3932,clay,56,27.99352
3933,moves,56,27.99352
3934,cousin,56,27.99352
3935,possibility,56,27.99352
3936,audio,56,27.99352
3937,wrong,56,27.99352
3938,protests,56,27.99352
3939,completion,56,27.99352
3940,assessment,56,27.99352
3941,withdrew,56,27.99352
3942,diverse,56,27.99352
3943,city's,56,27.99352
3944,iowa,56,27.99352
3945,mining,56,27.99352
3946,fresh,56,27.99352
3947,monitoring,56,27.99352
3948,diversity,56,27.99352
3949,spencer,56,27.99352
3950,friday,56,27.99352
3951,workshop,56,27.99352
3952,athens,56,27.99352
3953,wounded,56,27.99352
3954,compositions,56,27.99352
3955,achievements,56,27.99352
3956,statue,56,27.99352
3957,execution,56,27.99352
3958,fraternity,56,27.99352
3959,cruz,56,27.99352
3960,boats,56,27.99352
3961,grace,56,27.99352
3962,bunch,56,27.99352
3963,participating,56,27.99352
3964,reelection,56,27.99352
3965,middleware,56,27.99352
3966,batting,56,27.99352
3967,transubstantiation,56,27.99352
3968,twins,55,27.493635
3969,archbishop,55,27.493635
3970,evil,55,27.493635
3971,massive,55,27.493635
3972,miracle,55,27.493635
3973,exploration,55,27.493635
3974,lowest,55,27.493635
3975,jump,55,27.493635
3976,rival,55,27.493635
3977,jason,55,27.493635
3978,petersburg,55,27.493635
3979,departure,55,27.493635
3980,advisory,55,27.493635
3981,classics,55,27.493635
3982,publisher,55,27.493635
3983,sabre,55,27.493635
3984,carrier,55,27.493635
3985,horses,55,27.493635
3986,dialogue,55,27.493635
3987,visitors,55,27.493635
3988,nepal,55,27.493635
3989,rapidly,55,27.493635
3990,furthermore,55,27.493635
3991,percussion,55,27.493635
3992,downtown,55,27.493635
3993,listings,55,27.493635
3994,focuses,55,27.493635
3995,nominations,55,27.493635
3996,thereafter,55,27.493635
3997,royce,55,27.493635
3998,remix,55,27.493635
3999,homestead,55,27.493635
4000,pronounced,55,27.493635
4001,skull,55,27.493635
4002,hell,55,27.493635
4003,cardiac,55,27.493635
4004,involvement,55,27.493635
4005,continuous,55,27.493635
4006,judges,55,27.493635
4007,user,55,27.493635
4008,placing,55,27.493635
4009,cave,55,27.493635
4010,runway,55,27.493635
4011,illegal,55,27.493635
4012,writes,55,27.493635
4013,ferdinand,55,27.493635
4014,favorite,55,27.493635
4015,resistance,55,27.493635
4016,dream,55,27.493635
4017,bid,55,27.493635
4018,secured,55,27.493635
4019,presents,55,27.493635
4020,cargo,55,27.493635
4021,finnish,55,27.493635
4022,liang,55,27.493635
4023,trent,55,27.493635
4024,calomel,55,27.493635
4025,lithuania,55,27.493635
4026,trials,54,26.993751
4027,alternate,54,26.993751
4028,tales,54,26.993751
4029,bright,54,26.993751
4030,departed,54,26.993751
4031,challenges,54,26.993751
4032,dismissed,54,26.993751
4033,metre,54,26.993751
4034,connects,54,26.993751
4035,internationally,54,26.993751
4036,exile,54,26.993751
4037,pedro,54,26.993751
4038,dave,54,26.993751
4039,personality,54,26.993751
4040,extend,54,26.993751
4041,demonstrated,54,26.993751
4042,stewart,54,26.993751
4043,karen,54,26.993751
4044,fred,54,26.993751
4045,pa,54,26.993751
4046,admiral,54,26.993751
4047,feeling,54,26.993751
4048,understand,54,26.993751
4049,scores,54,26.993751
4050,indians,54,26.993751
4051,edwards,54,26.993751
4052,telling,54,26.993751
4053,collins,54,26.993751
4054,commented,54,26.993751
4055,arguments,54,26.993751
4056,opponents,54,26.993751
4057,delayed,54,26.993751
4058,footage,54,26.993751
4059,designer,54,26.993751
4060,fruit,54,26.993751
4061,vessel,54,26.993751
4062,involves,54,26.993751
4063,grande,54,26.993751
4064,fortune,54,26.993751
4065,beijing,54,26.993751
4066,intersection,54,26.993751
4067,wight,54,26.993751
4068,athlete,54,26.993751
4069,connections,54,26.993751
4070,greatly,54,26.993751
4071,distinction,54,26.993751
4072,boulevard,54,26.993751
4073,spots,54,26.993751
4074,shadow,54,26.993751
4075,saxophone,54,26.993751
4076,terrain,54,26.993751
4077,debt,54,26.993751
4078,cycling,54,26.993751
4079,mixing,54,26.993751
4080,reducing,54,26.993751
4081,computers,54,26.993751
4082,farmer,54,26.993751
4083,recreation,54,26.993751
4084,violin,54,26.993751
4085,lounge,54,26.993751
4086,hu,54,26.993751
4087,guru,54,26.993751
4088,dive,54,26.993751
4089,liverpool,54,26.993751
4090,cox,54,26.993751
4091,breathing,54,26.993751
4092,barcelona,54,26.993751
4093,deposited,54,26.993751
4094,truck,54,26.993751
4095,oswald,54,26.993751
4096,afonso,54,26.993751
4097,conversion,53,26.493867
4098,zimbabwe,53,26.493867
4099,pound,53,26.493867
4100,virtual,53,26.493867
4101,collaborated,53,26.493867
4102,northwestern,53,26.493867
4103,missed,53,26.493867
4104,portal,53,26.493867
4105,magazines,53,26.493867
4106,grass,53,26.493867
4107,leopold,53,26.493867
4108,prove,53,26.493867
4109,filmed,53,26.493867
4110,maintains,53,26.493867
4111,enjoyed,53,26.493867
4112,comprehensive,53,26.493867
4113,shield,53,26.493867
4114,herbert,53,26.493867
4115,assisted,53,26.493867
4116,stalin,53,26.493867
4117,maurice,53,26.493867
4118,interesting,53,26.493867
4119,chip,53,26.493867
4120,lap,53,26.493867
4121,soap,53,26.493867
4122,phil,53,26.493867
4123,filled,53,26.493867
4124,advice,53,26.493867
4125,guilty,53,26.493867
4126,sodium,53,26.493867
4127,resident,53,26.493867
4128,issn,53,26.493867
4129,victorian,53,26.493867
4130,belt,53,26.493867
4131,attending,53,26.493867
4132,inches,53,26.493867
4133,auto,53,26.493867
4134,manufacturers,53,26.493867
4135,symbol,53,26.493867
4136,elimination,53,26.493867
4137,physician,53,26.493867
4138,picked,53,26.493867
4139,demolished,53,26.493867
4140,eldest,53,26.493867
4141,unusual,53,26.493867
4142,finale,53,26.493867
4143,hospitals,53,26.493867
4144,navigation,53,26.493867
4145,topics,53,26.493867
4146,corruption,53,26.493867
4147,grove,53,26.493867
4148,fishing,53,26.493867
4149,ottawa,53,26.493867
4150,villa,53,26.493867
4151,singh,53,26.493867
4152,state's,53,26.493867
4153,unsuccessful,53,26.493867
4154,boxing,53,26.493867
4155,tip,53,26.493867
4156,submitted,53,26.493867
4157,canyon,53,26.493867
4158,shock,53,26.493867
4159,trucks,53,26.493867
4160,pumping,53,26.493867
4161,santiago,53,26.493867
4162,aligned,53,26.493867
4163,mudge,53,26.493867
4164,ken,52,25.993982
4165,streaming,52,25.993982
4166,thunder,52,25.993982
4167,generated,52,25.993982
4168,trans,52,25.993982
4169,integration,52,25.993982
4170,forum,52,25.993982
4171,closing,52,25.993982
4172,dangerous,52,25.993982
4173,arrives,52,25.993982
4174,attracted,52,25.993982
4175,veteran,52,25.993982
4176,boards,52,25.993982
4177,mystery,52,25.993982
4178,sat,52,25.993982
4179,jail,52,25.993982
4180,publishers,52,25.993982
4181,elite,52,25.993982
4182,rankings,52,25.993982
4183,experimental,52,25.993982
4184,helping,52,25.993982
4185,larry,52,25.993982
4186,apparent,52,25.993982
4187,revenge,52,25.993982
4188,threatened,52,25.993982
4189,repeat,52,25.993982
4190,suffering,52,25.993982
4191,spoke,52,25.993982
4192,terminal,52,25.993982
4193,manual,52,25.993982
4194,outer,52,25.993982
4195,hearing,52,25.993982
4196,myers,52,25.993982
4197,inn,52,25.993982
4198,playoff,52,25.993982
4199,fastest,52,25.993982
4200,automatic,52,25.993982
4201,palm,52,25.993982
4202,pradesh,52,25.993982
4203,aires,52,25.993982
4204,coalition,52,25.993982
4205,clearly,52,25.993982
4206,peru,52,25.993982
4207,vertical,52,25.993982
4208,partially,52,25.993982
4209,apart,52,25.993982
4210,apologetics,52,25.993982
4211,cuba,52,25.993982
4212,audit,52,25.993982
4213,organisations,52,25.993982
4214,xbox,52,25.993982
4215,complexity,52,25.993982
4216,playstation,52,25.993982
4217,quick,52,25.993982
4218,output,52,25.993982
4219,contracts,52,25.993982
4220,patent,52,25.993982
4221,photos,52,25.993982
4222,venues,52,25.993982
4223,bulgarian,52,25.993982
4224,spitfire,52,25.993982
4225,markets,52,25.993982
4226,unified,52,25.993982
4227,mls,52,25.993982
4228,asrc,52,25.993982
4229,ventricular,52,25.993982
4230,attempting,51,25.494098
4231,voices,51,25.494098
4232,gone,51,25.494098
4233,principle,51,25.494098
4234,adventures,51,25.494098
4235,desire,51,25.494098
4236,raising,51,25.494098
4237,restaurants,51,25.494098
4238,memphis,51,25.494098
4239,sculpture,51,25.494098
4240,stream,51,25.494098
4241,absence,51,25.494098
4242,bears,51,25.494098
4243,escaped,51,25.494098
4244,exception,51,25.494098
